entry_id,beacon_id,in_time,out_time,rpi_id
123249,67,2016-10-11 18:38:31,2016-10-11 18:38:45,rpi-14
123250,69,2016-10-11 18:38:59,2016-10-11 18:38:59,rpi-27
123251,69,2016-10-11 18:35:15,2016-10-11 18:38:56,rpi-28
123252,80,2016-10-11 18:36:47,2016-10-11 18:39:01,rpi-01
123253,90,2016-10-11 18:38:56,2016-10-11 18:39:02,rpi-04
123254,57,2016-10-11 18:39:03,2016-10-11 18:39:03,rpi-25
123255,90,2016-10-11 18:39:09,2016-10-11 18:39:09,rpi-05
123256,99,2016-10-11 18:26:35,2016-10-11 18:39:10,rpi-08
123257,15,2016-10-11 18:39:19,2016-10-11 18:39:19,rpi-15
123258,69,2016-10-11 18:39:38,2016-10-11 18:39:38,rpi-28
123259,90,2016-10-11 18:39:34,2016-10-11 18:39:34,rpi-05
123260,92,2016-10-11 18:35:09,2016-10-11 18:39:46,rpi-10
123261,80,2016-10-11 18:39:54,2016-10-11 18:39:54,rpi-29
123262,35,2016-10-11 18:40:01,2016-10-11 18:40:01,rpi-06
123263,15,2016-10-11 18:34:33,2016-10-11 18:39:54,rpi-16
123264,69,2016-10-11 18:40:21,2016-10-11 18:40:21,rpi-27
123265,7,2016-10-11 18:39:13,2016-10-11 18:40:18,rpi-22
123266,7,2016-10-11 18:39:48,2016-10-11 18:40:17,rpi-23
123267,69,2016-10-11 18:40:06,2016-10-11 18:40:27,rpi-28
123268,15,2016-10-11 18:40:30,2016-10-11 18:40:30,rpi-15
123269,7,2016-10-11 18:40:41,2016-10-11 18:40:41,rpi-01
123270,15,2016-10-11 18:40:33,2016-10-11 18:40:35,rpi-16
123271,7,2016-10-11 18:40:50,2016-10-11 18:40:50,rpi-23
123272,62,2016-10-11 18:38:54,2016-10-11 18:40:51,rpi-05
123273,69,2016-10-11 18:40:53,2016-10-11 18:40:53,rpi-28
123274,90,2016-10-11 18:40:15,2016-10-11 18:41:03,rpi-04
123275,80,2016-10-11 18:40:54,2016-10-11 18:41:16,rpi-29
123276,78,2016-10-11 18:41:11,2016-10-11 18:41:13,rpi-19
123277,15,2016-10-11 18:40:54,2016-10-11 18:41:24,rpi-15
123278,69,2016-10-11 18:41:33,2016-10-11 18:41:33,rpi-28
123279,35,2016-10-11 18:40:22,2016-10-11 18:41:41,rpi-06
123280,99,2016-10-11 18:41:52,2016-10-11 18:41:52,rpi-22
123281,80,2016-10-11 18:42:01,2016-10-11 18:42:01,rpi-29
123282,78,2016-10-11 18:41:52,2016-10-11 18:41:58,rpi-19
123283,80,2016-10-11 18:40:14,2016-10-11 18:41:59,rpi-25
123284,15,2016-10-11 18:42:10,2016-10-11 18:42:10,rpi-15
123285,69,2016-10-11 18:42:16,2016-10-11 18:42:19,rpi-28
123286,7,2016-10-11 18:41:48,2016-10-11 18:42:19,rpi-22
123287,90,2016-10-11 18:39:07,2016-10-11 18:42:18,rpi-03
123288,76,2016-10-11 18:42:08,2016-10-11 18:42:22,rpi-04
123289,69,2016-10-11 18:42:45,2016-10-11 18:42:45,rpi-27
123290,76,2016-10-11 18:42:15,2016-10-11 18:42:56,rpi-05
123291,69,2016-10-11 18:42:56,2016-10-11 18:42:56,rpi-28
123292,7,2016-10-11 18:41:47,2016-10-11 18:43:01,rpi-23
123293,69,2016-10-11 18:39:17,2016-10-11 18:43:11,rpi-00
123294,90,2016-10-11 18:43:18,2016-10-11 18:43:18,rpi-04
123295,80,2016-10-11 18:40:27,2016-10-11 18:43:17,rpi-01
123296,7,2016-10-11 18:42:43,2016-10-11 18:43:19,rpi-22
123297,69,2016-10-11 18:43:28,2016-10-11 18:43:28,rpi-28
123298,15,2016-10-11 18:43:30,2016-10-11 18:43:30,rpi-16
123299,80,2016-10-11 18:42:57,2016-10-11 18:43:44,rpi-29
123300,90,2016-10-11 18:43:43,2016-10-11 18:43:46,rpi-04
123301,69,2016-10-11 18:43:57,2016-10-11 18:43:57,rpi-27
123302,35,2016-10-11 18:43:52,2016-10-11 18:43:52,rpi-24
123303,69,2016-10-11 18:43:38,2016-10-11 18:43:57,rpi-26
123304,76,2016-10-11 18:44:07,2016-10-11 18:44:07,rpi-05
123305,90,2016-10-11 18:43:08,2016-10-11 18:44:09,rpi-03
123306,80,2016-10-11 18:44:11,2016-10-11 18:44:11,rpi-01
123307,62,2016-10-11 18:43:09,2016-10-11 18:44:20,rpi-04
123308,99,2016-10-11 18:44:11,2016-10-11 18:44:20,rpi-22
123309,78,2016-10-11 18:43:02,2016-10-11 18:44:30,rpi-19
123310,35,2016-10-11 18:44:35,2016-10-11 18:44:42,rpi-24
123311,80,2016-10-11 18:44:49,2016-10-11 18:44:49,rpi-01
123312,89,2016-10-11 18:44:13,2016-10-11 18:44:51,rpi-21
123313,89,2016-10-11 18:44:44,2016-10-11 18:45:01,rpi-00
123314,69,2016-10-11 18:44:50,2016-10-11 18:45:02,rpi-00
123315,69,2016-10-11 18:43:52,2016-10-11 18:45:00,rpi-28
123316,89,2016-10-11 18:44:52,2016-10-11 18:44:54,rpi-29
123317,69,2016-10-11 18:44:55,2016-10-11 18:44:55,rpi-26
123318,89,2016-10-11 18:44:54,2016-10-11 18:44:55,rpi-25
123319,89,2016-10-11 18:44:47,2016-10-11 18:44:54,rpi-23
123320,15,2016-10-11 18:45:19,2016-10-11 18:45:19,rpi-09
123321,90,2016-10-11 18:45:14,2016-10-11 18:45:20,rpi-04
123322,100,2016-10-11 18:45:11,2016-10-11 18:45:36,rpi-27
123323,100,2016-10-11 18:45:09,2016-10-11 18:45:33,rpi-22
123324,100,2016-10-11 18:44:50,2016-10-11 18:45:48,rpi-25
123325,100,2016-10-11 18:45:07,2016-10-11 18:45:47,rpi-08
123326,100,2016-10-11 18:44:38,2016-10-11 18:45:53,rpi-02
123327,78,2016-10-11 18:44:55,2016-10-11 18:46:00,rpi-19
123328,100,2016-10-11 18:44:42,2016-10-11 18:46:01,rpi-01
123329,80,2016-10-11 18:46:05,2016-10-11 18:46:05,rpi-17
123330,89,2016-10-11 18:46:05,2016-10-11 18:46:13,rpi-00
123331,90,2016-10-11 18:45:09,2016-10-11 18:46:18,rpi-03
123332,99,2016-10-11 18:34:08,2016-10-11 18:46:27,rpi-28
123333,100,2016-10-11 18:46:19,2016-10-11 18:46:25,rpi-10
123334,67,2016-10-11 18:45:56,2016-10-11 18:46:32,rpi-09
123335,100,2016-10-11 18:45:03,2016-10-11 18:46:25,rpi-18
123336,99,2016-10-11 18:46:29,2016-10-11 18:46:29,rpi-15
123337,99,2016-10-11 18:39:33,2016-10-11 18:46:25,rpi-08
123338,99,2016-10-11 18:36:04,2016-10-11 18:46:38,rpi-27
123339,15,2016-10-11 18:46:37,2016-10-11 18:46:37,rpi-12
123340,7,2016-10-11 18:46:07,2016-10-11 18:46:35,rpi-23
123341,7,2016-10-11 18:23:06,2016-10-11 18:46:35,rpi-26
123342,62,2016-10-11 18:46:30,2016-10-11 18:46:34,rpi-05
123343,7,2016-10-11 18:46:05,2016-10-11 18:46:42,rpi-24
123344,99,2016-10-11 18:46:07,2016-10-11 18:46:34,rpi-29
123345,90,2016-10-11 18:46:42,2016-10-11 18:46:42,rpi-04
123346,7,2016-10-11 18:46:29,2016-10-11 18:46:49,rpi-02
123347,7,2016-10-11 18:46:57,2016-10-11 18:47:02,rpi-06
123348,7,2016-10-11 18:46:44,2016-10-11 18:46:58,rpi-07
123349,7,2016-10-11 18:24:05,2016-10-11 18:46:58,rpi-08
123350,69,2016-10-11 18:47:04,2016-10-11 18:47:09,rpi-28
123351,7,2016-10-11 18:47:04,2016-10-11 18:47:04,rpi-00
123352,35,2016-10-11 18:42:19,2016-10-11 18:47:11,rpi-06
123353,7,2016-10-11 18:47:01,2016-10-11 18:47:06,rpi-15
123354,7,2016-10-11 18:47:01,2016-10-11 18:47:06,rpi-14
123355,7,2016-10-11 18:47:01,2016-10-11 18:47:05,rpi-16
123356,7,2016-10-11 18:47:04,2016-10-11 18:47:06,rpi-17
123357,76,2016-10-11 18:46:28,2016-10-11 18:47:32,rpi-04
123358,90,2016-10-11 18:47:27,2016-10-11 18:47:27,rpi-04
123359,100,2016-10-11 18:47:23,2016-10-11 18:47:23,rpi-12
123360,100,2016-10-11 18:47:07,2016-10-11 18:47:29,rpi-03
123361,100,2016-10-11 18:47:23,2016-10-11 18:47:24,rpi-11
123362,100,2016-10-11 18:47:24,2016-10-11 18:47:34,rpi-10
123363,100,2016-10-11 18:47:06,2016-10-11 18:47:41,rpi-09
123364,80,2016-10-11 18:47:14,2016-10-11 18:47:50,rpi-01
123365,57,2016-10-11 18:47:10,2016-10-11 18:47:57,rpi-19
123366,100,2016-10-11 18:45:45,2016-10-11 18:48:00,rpi-07
123367,62,2016-10-11 18:48:07,2016-10-11 18:48:07,rpi-04
123368,69,2016-10-11 18:48:07,2016-10-11 18:48:09,rpi-25
123369,69,2016-10-11 18:48:13,2016-10-11 18:48:13,rpi-27
123370,100,2016-10-11 18:48:30,2016-10-11 18:48:30,rpi-29
123371,69,2016-10-11 18:47:42,2016-10-11 18:48:31,rpi-28
123372,100,2016-10-11 18:48:28,2016-10-11 18:48:28,rpi-07
123373,100,2016-10-11 18:48:08,2016-10-11 18:48:26,rpi-21
123374,7,2016-10-11 18:48:34,2016-10-11 18:48:34,rpi-03
123375,7,2016-10-11 18:47:07,2016-10-11 18:48:34,rpi-21
123376,7,2016-10-11 18:48:36,2016-10-11 18:48:36,rpi-06
123377,100,2016-10-11 18:48:03,2016-10-11 18:48:49,rpi-17
123378,100,2016-10-11 18:47:21,2016-10-11 18:48:45,rpi-18
123379,69,2016-10-11 18:48:33,2016-10-11 18:48:52,rpi-25
123380,80,2016-10-11 18:48:50,2016-10-11 18:48:50,rpi-01
123381,7,2016-10-11 18:48:33,2016-10-11 18:48:44,rpi-00
123382,35,2016-10-11 18:48:15,2016-10-11 18:48:51,rpi-06
123383,100,2016-10-11 18:48:37,2016-10-11 18:48:51,rpi-14
123384,100,2016-10-11 18:48:54,2016-10-11 18:48:55,rpi-10
123385,100,2016-10-11 18:48:51,2016-10-11 18:48:54,rpi-11
123386,7,2016-10-11 18:48:40,2016-10-11 18:48:58,rpi-15
123387,89,2016-10-11 18:49:06,2016-10-11 18:49:12,rpi-22
123388,89,2016-10-11 18:48:35,2016-10-11 18:49:17,rpi-02
123389,89,2016-10-11 18:48:49,2016-10-11 18:49:22,rpi-01
123390,57,2016-10-11 18:49:26,2016-10-11 18:49:43,rpi-24
123391,62,2016-10-11 18:49:12,2016-10-11 18:49:43,rpi-03
123392,35,2016-10-11 18:49:31,2016-10-11 18:49:48,rpi-06
123393,93,2016-10-11 18:48:05,2016-10-11 18:49:44,rpi-05
123394,89,2016-10-11 18:49:02,2016-10-11 18:49:53,rpi-23
123395,89,2016-10-11 18:49:44,2016-10-11 18:49:59,rpi-22
123396,35,2016-10-11 18:50:14,2016-10-11 18:50:14,rpi-06
123397,78,2016-10-11 18:50:27,2016-10-11 18:50:27,rpi-04
123398,80,2016-10-11 18:50:19,2016-10-11 18:50:40,rpi-17
123399,76,2016-10-11 18:49:13,2016-10-11 18:50:40,rpi-04
123400,80,2016-10-11 18:49:57,2016-10-11 18:50:52,rpi-01
123401,78,2016-10-11 18:49:42,2016-10-11 18:50:50,rpi-19
123402,57,2016-10-11 18:50:09,2016-10-11 18:51:01,rpi-00
123403,15,2016-10-11 18:49:24,2016-10-11 18:50:54,rpi-09
123404,80,2016-10-11 18:50:56,2016-10-11 18:50:56,rpi-18
123405,80,2016-10-11 18:50:46,2016-10-11 18:51:00,rpi-02
123406,57,2016-10-11 18:51:17,2016-10-11 18:51:17,rpi-24
123407,78,2016-10-11 18:51:20,2016-10-11 18:51:22,rpi-03
123408,15,2016-10-11 18:46:52,2016-10-11 18:51:22,rpi-16
123409,57,2016-10-11 18:49:34,2016-10-11 18:51:24,rpi-19
123410,67,2016-10-11 18:51:28,2016-10-11 18:51:28,rpi-09
123411,62,2016-10-11 18:51:08,2016-10-11 18:51:33,rpi-03
123412,80,2016-10-11 18:50:21,2016-10-11 18:51:37,rpi-25
123413,57,2016-10-11 18:51:51,2016-10-11 18:51:51,rpi-24
123414,69,2016-10-11 18:48:05,2016-10-11 18:51:52,rpi-08
123415,35,2016-10-11 18:51:43,2016-10-11 18:51:47,rpi-06
123416,69,2016-10-11 18:49:04,2016-10-11 18:51:53,rpi-29
123417,80,2016-10-11 18:50:16,2016-10-11 18:52:01,rpi-29
123418,69,2016-10-11 18:50:05,2016-10-11 18:51:56,rpi-25
123419,69,2016-10-11 18:50:05,2016-10-11 18:52:00,rpi-00
123420,69,2016-10-11 18:49:12,2016-10-11 18:52:17,rpi-28
123421,7,2016-10-11 18:52:18,2016-10-11 18:52:18,rpi-01
123422,15,2016-10-11 18:52:21,2016-10-11 18:52:21,rpi-16
123423,7,2016-10-11 18:52:17,2016-10-11 18:52:18,rpi-06
123424,7,2016-10-11 18:52:15,2016-10-11 18:52:19,rpi-09
123425,57,2016-10-11 18:52:07,2016-10-11 18:52:28,rpi-19
123426,89,2016-10-11 18:51:08,2016-10-11 18:52:28,rpi-22
123427,92,2016-10-11 18:40:13,2016-10-11 18:52:37,rpi-10
123428,69,2016-10-11 18:51:06,2016-10-11 18:52:40,rpi-24
123429,7,2016-10-11 18:52:33,2016-10-11 18:52:33,rpi-02
123430,7,2016-10-11 18:52:30,2016-10-11 18:52:46,rpi-05
123431,7,2016-10-11 18:52:44,2016-10-11 18:52:46,rpi-01
123432,7,2016-10-11 18:52:29,2016-10-11 18:52:46,rpi-04
123433,7,2016-10-11 18:52:44,2016-10-11 18:52:44,rpi-06
123434,7,2016-10-11 18:52:13,2016-10-11 18:53:01,rpi-21
123435,7,2016-10-11 18:52:10,2016-10-11 18:53:00,rpi-07
123436,7,2016-10-11 18:52:46,2016-10-11 18:52:58,rpi-09
123437,7,2016-10-11 18:53:14,2016-10-11 18:53:21,rpi-10
123438,7,2016-10-11 18:53:13,2016-10-11 18:53:17,rpi-11
123439,7,2016-10-11 18:53:14,2016-10-11 18:53:18,rpi-23
123440,100,2016-10-11 18:52:30,2016-10-11 18:53:28,rpi-17
123441,35,2016-10-11 18:53:31,2016-10-11 18:53:31,rpi-06
123442,100,2016-10-11 18:48:34,2016-10-11 18:53:32,rpi-15
123443,7,2016-10-11 18:53:37,2016-10-11 18:53:38,rpi-29
123444,69,2016-10-11 18:50:29,2016-10-11 18:53:38,rpi-22
123445,69,2016-10-11 18:49:57,2016-10-11 18:53:50,rpi-27
123446,69,2016-10-11 18:49:56,2016-10-11 18:53:45,rpi-26
123447,7,2016-10-11 18:53:33,2016-10-11 18:53:44,rpi-07
123448,57,2016-10-11 18:53:21,2016-10-11 18:53:47,rpi-19
123449,7,2016-10-11 18:53:44,2016-10-11 18:53:44,rpi-09
123450,7,2016-10-11 18:52:09,2016-10-11 18:53:58,rpi-14
123451,7,2016-10-11 18:52:06,2016-10-11 18:53:55,rpi-17
123452,80,2016-10-11 18:51:19,2016-10-11 18:53:55,rpi-01
123453,69,2016-10-11 18:53:45,2016-10-11 18:54:02,rpi-01
123454,69,2016-10-11 18:53:59,2016-10-11 18:53:59,rpi-02
123455,7,2016-10-11 18:52:07,2016-10-11 18:53:55,rpi-16
123456,69,2016-10-11 18:51:12,2016-10-11 18:53:57,rpi-23
123457,7,2016-10-11 18:51:59,2016-10-11 18:53:57,rpi-18
123458,69,2016-10-11 18:53:48,2016-10-11 18:54:08,rpi-08
123459,69,2016-10-11 18:54:06,2016-10-11 18:54:06,rpi-24
123460,69,2016-10-11 18:54:08,2016-10-11 18:54:08,rpi-28
123461,69,2016-10-11 18:53:41,2016-10-11 18:54:06,rpi-25
123462,57,2016-10-11 18:53:08,2016-10-11 18:54:05,rpi-00
123463,69,2016-10-11 18:53:45,2016-10-11 18:54:07,rpi-00
123464,57,2016-10-11 18:54:15,2016-10-11 18:54:15,rpi-06
123465,76,2016-10-11 18:54:05,2016-10-11 18:54:20,rpi-04
123466,62,2016-10-11 18:52:28,2016-10-11 18:54:29,rpi-05
123467,7,2016-10-11 18:54:24,2016-10-11 18:54:24,rpi-18
123468,90,2016-10-11 18:54:00,2016-10-11 18:54:24,rpi-03
123469,100,2016-10-11 18:55:06,2016-10-11 18:55:08,rpi-17
123470,78,2016-10-11 18:55:17,2016-10-11 18:55:17,rpi-18
123471,35,2016-10-11 18:55:09,2016-10-11 18:55:25,rpi-06
123472,7,2016-10-11 18:54:58,2016-10-11 18:55:30,rpi-18
123473,57,2016-10-11 18:55:10,2016-10-11 18:55:27,rpi-18
123474,62,2016-10-11 18:53:48,2016-10-11 18:55:24,rpi-03
123475,78,2016-10-11 18:55:11,2016-10-11 18:55:24,rpi-19
123476,8,2016-10-11 18:55:31,2016-10-11 18:55:31,rpi-25
123477,78,2016-10-11 18:55:19,2016-10-11 18:55:36,rpi-05
123478,7,2016-10-11 18:55:13,2016-10-11 18:55:34,rpi-22
123479,10,2016-10-11 18:55:59,2016-10-11 18:56:03,rpi-10
123480,15,2016-10-11 18:54:51,2016-10-11 18:56:04,rpi-16
123481,57,2016-10-11 18:55:48,2016-10-11 18:56:08,rpi-24
123482,78,2016-10-11 18:56:03,2016-10-11 18:56:04,rpi-01
123483,78,2016-10-11 18:55:09,2016-10-11 18:56:05,rpi-04
123484,8,2016-10-11 18:55:44,2016-10-11 18:56:20,rpi-08
123485,78,2016-10-11 18:56:18,2016-10-11 18:56:18,rpi-05
123486,5,2016-10-11 18:55:10,2016-10-11 18:56:15,rpi-26
123487,89,2016-10-11 18:49:09,2016-10-11 18:56:26,rpi-27
123488,8,2016-10-11 18:56:06,2016-10-11 18:56:25,rpi-29
123489,5,2016-10-11 18:55:04,2016-10-11 18:56:27,rpi-28
123490,5,2016-10-11 18:55:16,2016-10-11 18:56:27,rpi-23
123491,76,2016-10-11 18:56:27,2016-10-11 18:56:36,rpi-06
123492,57,2016-10-11 18:56:33,2016-10-11 18:56:39,rpi-24
123493,8,2016-10-11 18:56:39,2016-10-11 18:56:52,rpi-14
123494,78,2016-10-11 18:56:09,2016-10-11 18:56:48,rpi-03
123495,78,2016-10-11 18:55:56,2016-10-11 18:57:00,rpi-00
123496,76,2016-10-11 18:55:11,2016-10-11 18:56:58,rpi-05
123497,15,2016-10-11 18:55:20,2016-10-11 18:56:56,rpi-15
123498,76,2016-10-11 18:56:47,2016-10-11 18:56:54,rpi-19
123499,7,2016-10-11 18:56:36,2016-10-11 18:56:54,rpi-18
123500,76,2016-10-11 18:56:29,2016-10-11 18:57:10,rpi-21
123501,15,2016-10-11 18:56:41,2016-10-11 18:57:08,rpi-16
123502,76,2016-10-11 18:57:04,2016-10-11 18:57:06,rpi-04
123503,8,2016-10-11 18:56:42,2016-10-11 18:57:20,rpi-08
123504,100,2016-10-11 18:57:12,2016-10-11 18:57:14,rpi-10
123505,100,2016-10-11 18:57:12,2016-10-11 18:57:14,rpi-11
123506,5,2016-10-11 18:56:56,2016-10-11 18:57:15,rpi-23
123507,80,2016-10-11 18:57:03,2016-10-11 18:57:03,rpi-02
123508,76,2016-10-11 18:56:45,2016-10-11 18:57:21,rpi-02
123509,32,2016-10-11 18:02:05,2016-10-11 18:57:26,rpi-12
123510,100,2016-10-11 18:57:15,2016-10-11 18:57:24,rpi-14
123511,32,2016-10-11 17:24:03,2016-10-11 18:57:31,rpi-11
123512,88,2016-10-11 18:57:07,2016-10-11 18:57:24,rpi-22
123513,32,2016-10-11 18:01:04,2016-10-11 18:57:37,rpi-10
123514,7,2016-10-11 18:55:09,2016-10-11 18:57:42,rpi-25
123515,32,2016-10-11 18:56:55,2016-10-11 18:57:49,rpi-09
123516,8,2016-10-11 18:57:48,2016-10-11 18:57:57,rpi-08
123517,8,2016-10-11 18:57:54,2016-10-11 18:57:54,rpi-14
123518,10,2016-10-11 18:49:17,2016-10-11 18:58:00,rpi-07
123519,32,2016-10-11 18:57:40,2016-10-11 18:57:58,rpi-19
123520,100,2016-10-11 18:55:53,2016-10-11 18:58:01,rpi-17
123521,76,2016-10-11 18:57:07,2016-10-11 18:58:03,rpi-01
123522,32,2016-10-11 18:57:56,2016-10-11 18:58:10,rpi-01
123523,32,2016-10-11 18:58:06,2016-10-11 18:58:07,rpi-18
123524,32,2016-10-11 18:58:03,2016-10-11 18:58:11,rpi-24
123525,100,2016-10-11 18:57:27,2016-10-11 18:58:04,rpi-19
123526,32,2016-10-11 18:58:12,2016-10-11 18:58:12,rpi-28
123527,32,2016-10-11 18:58:06,2016-10-11 18:58:10,rpi-23
123528,32,2016-10-11 18:57:48,2016-10-11 18:58:17,rpi-00
123529,32,2016-10-11 18:57:41,2016-10-11 18:58:18,rpi-29
123530,8,2016-10-11 18:58:29,2016-10-11 18:58:29,rpi-14
123531,5,2016-10-11 18:58:41,2016-10-11 18:58:41,rpi-26
123532,89,2016-10-11 18:58:13,2016-10-11 18:58:35,rpi-22
123533,90,2016-10-11 18:58:30,2016-10-11 18:58:49,rpi-03
123534,8,2016-10-11 18:58:55,2016-10-11 18:58:57,rpi-14
123535,5,2016-10-11 18:59:06,2016-10-11 18:59:06,rpi-23
123536,7,2016-10-11 18:59:19,2016-10-11 18:59:19,rpi-25
123537,78,2016-10-11 18:59:19,2016-10-11 18:59:19,rpi-00
123538,100,2016-10-11 18:59:12,2016-10-11 18:59:22,rpi-08
123539,62,2016-10-11 18:58:33,2016-10-11 18:59:22,rpi-05
123540,7,2016-10-11 18:59:10,2016-10-11 18:59:17,rpi-24
123541,80,2016-10-11 18:59:08,2016-10-11 18:59:29,rpi-01
123542,76,2016-10-11 18:59:08,2016-10-11 18:59:26,rpi-18
123543,80,2016-10-11 18:59:22,2016-10-11 18:59:23,rpi-02
123544,100,2016-10-11 18:59:28,2016-10-11 18:59:28,rpi-29
123545,76,2016-10-11 18:59:16,2016-10-11 18:59:34,rpi-25
123546,92,2016-10-11 18:59:07,2016-10-11 18:59:42,rpi-10
123547,67,2016-10-11 18:59:40,2016-10-11 18:59:49,rpi-15
123548,80,2016-10-11 18:59:46,2016-10-11 18:59:46,rpi-16
123549,80,2016-10-11 18:59:06,2016-10-11 18:59:44,rpi-08
123550,8,2016-10-11 18:59:25,2016-10-11 18:59:57,rpi-14
123551,7,2016-10-11 18:58:16,2016-10-11 18:59:55,rpi-06
123552,80,2016-10-11 18:59:36,2016-10-11 19:00:11,rpi-28
123553,57,2016-10-11 19:00:03,2016-10-11 19:00:10,rpi-03
123554,57,2016-10-11 18:50:06,2016-10-11 19:00:11,rpi-21
123555,57,2016-10-11 18:58:06,2016-10-11 19:00:10,rpi-05
123556,57,2016-10-11 18:58:05,2016-10-11 19:00:10,rpi-04
123557,7,2016-10-11 18:58:06,2016-10-11 19:00:07,rpi-04
123558,78,2016-10-11 19:00:09,2016-10-11 19:00:21,rpi-02
123559,7,2016-10-11 18:53:04,2016-10-11 19:00:19,rpi-19
123560,57,2016-10-11 18:54:17,2016-10-11 19:00:22,rpi-19
123561,88,2016-10-11 18:59:29,2016-10-11 19:00:24,rpi-15
123562,89,2016-10-11 19:00:18,2016-10-11 19:00:31,rpi-18
123563,67,2016-10-11 19:00:26,2016-10-11 19:00:26,rpi-09
123564,7,2016-10-11 19:00:23,2016-10-11 19:00:41,rpi-07
123565,7,2016-10-11 19:00:34,2016-10-11 19:00:37,rpi-28
123566,57,2016-10-11 19:00:32,2016-10-11 19:00:39,rpi-27
123567,7,2016-10-11 19:00:39,2016-10-11 19:00:41,rpi-26
123568,15,2016-10-11 18:58:53,2016-10-11 19:00:40,rpi-16
123569,89,2016-10-11 19:00:09,2016-10-11 19:00:51,rpi-23
123570,5,2016-10-11 19:00:52,2016-10-11 19:00:52,rpi-23
123571,57,2016-10-11 19:00:18,2016-10-11 19:00:50,rpi-29
123572,7,2016-10-11 19:00:19,2016-10-11 19:00:43,rpi-17
123573,7,2016-10-11 19:00:15,2016-10-11 19:00:48,rpi-22
123574,57,2016-10-11 19:00:28,2016-10-11 19:00:47,rpi-22
123575,88,2016-10-11 19:01:07,2016-10-11 19:01:09,rpi-14
123576,80,2016-10-11 19:00:07,2016-10-11 19:01:05,rpi-26
123577,88,2016-10-11 19:00:55,2016-10-11 19:01:07,rpi-15
123578,88,2016-10-11 18:59:28,2016-10-11 19:01:11,rpi-09
123579,5,2016-10-11 19:00:51,2016-10-11 19:01:09,rpi-01
123580,7,2016-10-11 19:01:12,2016-10-11 19:01:12,rpi-06
123581,37,2016-10-11 19:01:20,2016-10-11 19:01:20,rpi-25
123582,88,2016-10-11 19:01:05,2016-10-11 19:01:20,rpi-19
123583,88,2016-10-11 19:00:34,2016-10-11 19:01:13,rpi-06
123584,76,2016-10-11 19:01:10,2016-10-11 19:01:12,rpi-02
123585,7,2016-10-11 19:01:32,2016-10-11 19:01:32,rpi-18
123586,78,2016-10-11 19:01:29,2016-10-11 19:01:36,rpi-04
123587,78,2016-10-11 19:01:09,2016-10-11 19:01:37,rpi-21
123588,76,2016-10-11 19:01:29,2016-10-11 19:01:41,rpi-18
123589,88,2016-10-11 19:01:04,2016-10-11 19:01:45,rpi-18
123590,8,2016-10-11 19:01:43,2016-10-11 19:01:43,rpi-08
123591,90,2016-10-11 19:01:28,2016-10-11 19:01:43,rpi-05
123592,7,2016-10-11 19:00:20,2016-10-11 19:02:01,rpi-24
123593,15,2016-10-11 18:58:10,2016-10-11 19:02:01,rpi-15
123594,43,2016-10-11 19:02:05,2016-10-11 19:02:10,rpi-27
123595,7,2016-10-11 19:01:04,2016-10-11 19:02:11,rpi-04
123596,90,2016-10-11 19:01:08,2016-10-11 19:02:12,rpi-04
123597,57,2016-10-11 19:01:04,2016-10-11 19:02:09,rpi-03
123598,37,2016-10-11 19:02:07,2016-10-11 19:02:12,rpi-23
123599,57,2016-10-11 19:01:05,2016-10-11 19:02:09,rpi-05
123600,37,2016-10-11 19:01:13,2016-10-11 19:02:05,rpi-05
123601,57,2016-10-11 19:02:06,2016-10-11 19:02:07,rpi-19
123602,89,2016-10-11 19:02:06,2016-10-11 19:02:12,rpi-22
123603,37,2016-10-11 19:02:08,2016-10-11 19:02:08,rpi-22
123604,76,2016-10-11 19:02:08,2016-10-11 19:02:11,rpi-02
123605,43,2016-10-11 19:02:04,2016-10-11 19:02:10,rpi-26
123606,7,2016-10-11 19:01:05,2016-10-11 19:02:14,rpi-21
123607,57,2016-10-11 19:01:09,2016-10-11 19:02:14,rpi-21
123608,37,2016-10-11 19:02:06,2016-10-11 19:02:13,rpi-25
123609,7,2016-10-11 19:00:07,2016-10-11 19:02:16,rpi-00
123610,37,2016-10-11 19:00:09,2016-10-11 19:02:16,rpi-00
123611,37,2016-10-11 19:02:04,2016-10-11 19:02:18,rpi-01
123612,57,2016-10-11 19:02:06,2016-10-11 19:02:22,rpi-01
123613,43,2016-10-11 19:02:04,2016-10-11 19:02:22,rpi-28
123614,43,2016-10-11 19:02:46,2016-10-11 19:02:52,rpi-09
123615,43,2016-10-11 19:02:21,2016-10-11 19:02:59,rpi-07
123616,15,2016-10-11 19:02:27,2016-10-11 19:02:52,rpi-16
123617,43,2016-10-11 19:03:10,2016-10-11 19:03:10,rpi-19
123618,5,2016-10-11 19:03:07,2016-10-11 19:03:07,rpi-26
123619,62,2016-10-11 19:03:12,2016-10-11 19:03:14,rpi-04
123620,92,2016-10-11 19:01:23,2016-10-11 19:03:18,rpi-10
123621,76,2016-10-11 19:03:15,2016-10-11 19:03:15,rpi-02
123622,37,2016-10-11 19:03:14,2016-10-11 19:03:18,rpi-08
123623,89,2016-10-11 19:03:24,2016-10-11 19:03:30,rpi-22
123624,5,2016-10-11 19:03:16,2016-10-11 19:03:28,rpi-23
123625,76,2016-10-11 19:03:18,2016-10-11 19:03:37,rpi-25
